,overall_rating,potential,wage,release_clause_euro,reactions,value
9748,62,69,1000.0,659000.0,48,425000.0
9749,70,82,1000.0,7600000.0,51,3200000.0
9750,61,72,3000.0,713000.0,62,375000.0
9751,67,67,2000.0,870000.0,65,600000.0
9752,72,78,13000.0,4622436.456796832,73,3700000.0
9753,70,77,25000.0,4622436.456796832,64,2500000.0
9754,59,81,1000.0,963000.0,65,350000.0
9755,54,59,1000.0,119000.0,52,90000.0
9756,55,69,1000.0,338000.0,53,180000.0
9757,69,73,23000.0,2700000.0,60,1400000.0
9758,57,69,2000.0,285000.0,38,150000.0
9759,67,67,3000.0,659000.0,64,425000.0
9760,60,71,1000.0,660000.0,47,300000.0
9761,71,71,18000.0,4200000.0,67,2200000.0
9762,59,72,1000.0,709000.0,63,260000.0
9763,63,69,2000.0,744000.0,55,425000.0
9764,74,74,17000.0,5300000.0,71,3000000.0
9765,65,73,1000.0,1400000.0,59,800000.0
9766,56,63,2000.0,182000.0,40,110000.0
9767,64,67,3000.0,906000.0,61,575000.0
9768,63,77,1000.0,4622436.456796832,53,800000.0
9769,55,60,1000.0,119000.0,53,90000.0
9770,70,70,5000.0,2400000.0,66,1300000.0
9771,71,71,11000.0,2900000.0,62,1500000.0
9772,67,70,4000.0,1600000.0,60,950000.0
9773,60,61,1000.0,234000.0,57,170000.0
9774,56,70,1000.0,374000.0,57,180000.0
9775,68,78,6000.0,3200000.0,61,1500000.0
9776,60,64,1000.0,347000.0,54,190000.0
9777,53,58,1000.0,134000.0,46,60000.0
9778,55,68,1000.0,348000.0,50,160000.0
9779,60,78,2000.0,924000.0,52,425000.0
9780,72,75,1000.0,9000000.0,63,3900000.0
9781,68,68,2000.0,761000.0,61,525000.0
9782,62,68,1000.0,829000.0,51,425000.0
9783,58,60,1000.0,229000.0,60,150000.0
9784,72,77,7000.0,7700000.0,65,3500000.0
9785,59,71,1000.0,408000.0,57,240000.0
9786,66,69,1000.0,1100000.0,58,800000.0
9787,66,67,2000.0,945000.0,65,600000.0
9788,59,70,1000.0,391000.0,53,230000.0
9789,68,68,4000.0,1400000.0,69,900000.0
9790,77,80,9888.37143663562,4622436.456796832,73,2481203.67102012
9791,54,72,1000.0,263000.0,50,140000.0
9792,64,64,3000.0,656000.0,60,375000.0
9793,68,71,4000.0,1400000.0,62,925000.0
9794,66,66,1000.0,364000.0,64,260000.0
9795,63,63,2000.0,377000.0,65,290000.0
9796,71,73,5000.0,6400000.0,72,2900000.0
9797,68,75,7000.0,2000000.0,68,925000.0
9798,70,73,8000.0,4600000.0,63,2200000.0
9799,63,63,1000.0,392000.0,63,290000.0
9800,60,61,2000.0,383000.0,59,210000.0
9801,54,54,2000.0,151000.0,46,70000.0
9802,73,73,29000.0,4000000.0,77,2100000.0
9803,63,63,1000.0,88000.0,46,50000.0
9804,60,69,1000.0,396000.0,54,240000.0
9805,65,69,2000.0,906000.0,67,575000.0
9806,73,73,11000.0,4700000.0,75,3200000.0
9807,56,59,1000.0,106000.0,51,80000.0
9808,70,70,1000.0,3200000.0,64,1400000.0
9809,65,70,2000.0,1100000.0,58,725000.0
9810,57,68,3000.0,357000.0,41,170000.0
9811,67,67,5000.0,1600000.0,62,825000.0
9812,55,56,1000.0,93000.0,52,70000.0
9813,68,75,3000.0,1500000.0,67,925000.0
9814,75,75,53000.0,9500000.0,73,5000000.0
9815,67,67,3000.0,834000.0,64,575000.0
9816,70,73,7000.0,3500000.0,62,2200000.0
9817,64,70,1000.0,1500000.0,58,625000.0
9818,56,62,1000.0,193000.0,40,110000.0
9819,65,68,1000.0,962000.0,52,675000.0
9820,68,68,4000.0,920000.0,70,575000.0
9821,62,75,1000.0,1200000.0,56,525000.0
9822,51,65,1000.0,143000.0,51,60000.0
9823,64,70,6000.0,4622436.456796832,59,525000.0
9824,61,61,3000.0,281000.0,63,170000.0
9825,65,65,4000.0,744000.0,60,425000.0
9826,69,80,7000.0,4622436.456796832,65,1800000.0
9827,67,81,5000.0,4622436.456796832,61,1500000.0
9828,70,74,10000.0,4622436.456796832,67,1900000.0
9829,69,85,3000.0,4100000.0,61,2100000.0
9830,56,60,2000.0,223000.0,50,100000.0
9831,55,66,1000.0,4622436.456796832,49,140000.0
9832,66,68,1000.0,991000.0,64,650000.0
9833,51,62,1000.0,98000.0,47,50000.0
9834,62,67,1000.0,534000.0,56,350000.0
9835,73,73,13000.0,2200000.0,73,1100000.0
9836,63,63,3000.0,4622436.456796832,62,270000.0
9837,63,70,1000.0,1100000.0,58,450000.0
9838,65,75,6000.0,1400000.0,67,750000.0
9839,66,71,2000.0,1100000.0,61,725000.0
9840,51,65,3000.0,177000.0,46,70000.0
9841,68,68,2000.0,719000.0,71,575000.0
9842,66,66,4000.0,713000.0,65,475000.0
9843,60,61,1000.0,356000.0,49,250000.0
9844,62,70,2000.0,720000.0,55,400000.0
9845,70,70,6000.0,2100000.0,61,1300000.0
9846,65,65,2000.0,500000.0,58,400000.0
9847,61,69,1000.0,546000.0,64,280000.0
9848,62,64,2000.0,381000.0,59,250000.0
9849,63,69,2000.0,875000.0,55,500000.0
9850,73,76,11000.0,8600000.0,68,5000000.0
9851,59,64,2000.0,362000.0,48,210000.0
9852,73,73,9888.37143663562,4622436.456796832,70,2481203.67102012
9853,54,60,2000.0,165000.0,48,70000.0
9854,58,65,2000.0,351000.0,54,180000.0
9855,69,76,15000.0,4622436.456796832,72,1200000.0
9856,66,66,1000.0,439000.0,48,325000.0
9857,65,66,1000.0,1000000.0,63,625000.0
9858,57,73,2000.0,478000.0,51,210000.0
9859,70,70,14000.0,1600000.0,63,1300000.0
9860,67,77,2000.0,4622436.456796832,65,950000.0
9861,63,67,4000.0,1100000.0,54,500000.0
9862,67,67,3000.0,469000.0,65,375000.0
9863,59,78,1000.0,638000.0,59,300000.0
9864,63,68,1000.0,4622436.456796832,57,350000.0
9865,71,71,13000.0,4200000.0,64,2100000.0
9866,61,69,1000.0,619000.0,56,375000.0
9867,70,70,25000.0,4622436.456796832,62,1700000.0
9868,65,72,3000.0,1400000.0,67,750000.0
9869,67,67,6000.0,1400000.0,63,675000.0
9870,53,65,1000.0,156000.0,56,80000.0
9871,54,62,1000.0,109000.0,51,70000.0
9872,52,58,1000.0,88000.0,42,50000.0
9873,65,75,4000.0,4622436.456796832,55,750000.0
9874,60,71,1000.0,585000.0,51,300000.0
9875,69,69,4000.0,2400000.0,68,1100000.0
9876,68,68,3000.0,1100000.0,71,650000.0
9877,69,69,5000.0,834000.0,69,575000.0
9878,64,64,2000.0,325000.0,60,260000.0
9879,59,72,1000.0,531000.0,46,250000.0
9880,66,66,4000.0,1100000.0,60,625000.0
9881,66,66,3000.0,117000.0,62,90000.0
9882,72,73,17000.0,4622436.456796832,67,3700000.0
9883,70,76,6000.0,3000000.0,64,2100000.0
9884,71,80,43000.0,4622436.456796832,65,3700000.0
9885,71,71,9888.37143663562,4622436.456796832,63,2481203.67102012
9886,62,69,2000.0,536000.0,63,325000.0
9887,73,73,17000.0,4900000.0,70,2600000.0
9888,65,68,2000.0,729000.0,65,550000.0
9889,60,60,2000.0,280000.0,53,130000.0
9890,74,74,37000.0,8700000.0,69,4400000.0
9891,58,70,1000.0,340000.0,53,200000.0
9892,57,73,4000.0,530000.0,45,210000.0
9893,69,78,31000.0,4622436.456796832,58,1700000.0
9894,70,70,6000.0,1400000.0,71,1100000.0
9895,62,63,1000.0,464000.0,50,350000.0
9896,68,76,7000.0,2400000.0,65,1100000.0
9897,67,67,3000.0,1200000.0,60,800000.0
9898,72,78,16000.0,7300000.0,72,3600000.0
9899,63,63,2000.0,365000.0,58,270000.0
9900,62,62,1000.0,123000.0,55,70000.0
9901,72,78,9000.0,9400000.0,68,4300000.0
9902,69,79,9000.0,2700000.0,68,1500000.0
9903,73,73,24000.0,6600000.0,64,3500000.0
9904,65,67,3000.0,1100000.0,66,675000.0
9905,62,74,1000.0,831000.0,61,475000.0
9906,69,76,3000.0,1900000.0,68,1200000.0
9907,65,73,2000.0,1400000.0,63,800000.0
9908,66,66,8000.0,723000.0,52,425000.0
9909,71,74,9000.0,5900000.0,68,3000000.0
9910,65,66,2000.0,669000.0,61,425000.0
9911,71,71,9000.0,2600000.0,73,1800000.0
9912,67,76,1000.0,1800000.0,54,1200000.0
9913,63,74,1000.0,1100000.0,59,625000.0
9914,67,67,6000.0,1100000.0,70,725000.0
9915,72,72,27000.0,4000000.0,72,2100000.0
9916,71,73,17000.0,3500000.0,68,2000000.0
9917,72,72,1000.0,7000000.0,73,3200000.0
9918,67,67,7000.0,1000000.0,62,600000.0
9919,58,58,1000.0,175000.0,54,140000.0
9920,73,73,12000.0,7600000.0,74,4200000.0
9921,70,73,3000.0,3000000.0,67,1800000.0
9922,71,75,13000.0,4900000.0,60,3100000.0
9923,56,71,1000.0,338000.0,38,180000.0
9924,70,78,7000.0,4400000.0,68,2600000.0
9925,72,77,12000.0,5600000.0,67,3500000.0
9926,65,65,3000.0,275000.0,61,220000.0
9927,70,79,7000.0,3900000.0,61,2100000.0
9928,63,63,2000.0,580000.0,54,400000.0
9929,66,66,6000.0,879000.0,60,475000.0
9930,65,65,6000.0,765000.0,63,450000.0
9931,57,65,4000.0,273000.0,57,130000.0
9932,66,71,3000.0,1100000.0,63,850000.0
9933,72,75,29000.0,7800000.0,67,3900000.0
9934,70,71,7000.0,4600000.0,71,2100000.0
9935,62,62,2000.0,338000.0,55,270000.0
9936,71,74,9000.0,3700000.0,69,2500000.0
9937,60,79,1000.0,946000.0,58,425000.0
9938,63,63,2000.0,368000.0,56,210000.0
9939,63,69,3000.0,975000.0,53,500000.0
9940,63,70,1000.0,765000.0,58,425000.0
9941,67,67,6000.0,1000000.0,60,500000.0
9942,74,74,9888.37143663562,4622436.456796832,74,2481203.67102012
9943,69,69,3000.0,102000.0,71,70000.0
9944,54,63,3000.0,167000.0,53,90000.0
9945,64,66,4000.0,839000.0,58,550000.0
9946,56,64,2000.0,254000.0,50,130000.0
9947,62,68,1000.0,508000.0,60,350000.0
9948,70,70,13000.0,2400000.0,64,1400000.0
9949,60,79,1000.0,891000.0,48,375000.0
9950,64,64,2000.0,405000.0,63,300000.0
9951,68,71,8000.0,2400000.0,60,1100000.0
9952,57,61,1000.0,223000.0,59,100000.0
9953,61,66,1000.0,442000.0,51,290000.0
9954,61,63,2000.0,456000.0,57,250000.0
9955,76,76,21000.0,9300000.0,74,4400000.0
9956,63,63,1000.0,189000.0,63,140000.0
9957,63,63,1000.0,338000.0,59,250000.0
9958,64,72,1000.0,725000.0,63,500000.0
9959,71,71,14000.0,4622436.456796832,71,2500000.0
9960,65,70,5000.0,1000000.0,59,600000.0
9961,64,67,1000.0,729000.0,62,550000.0
9962,68,68,11000.0,1400000.0,68,675000.0
9963,64,69,2000.0,4622436.456796832,61,625000.0
9964,73,74,15000.0,7500000.0,73,4800000.0
9965,66,66,4000.0,563000.0,63,375000.0
9966,71,71,5000.0,2500000.0,71,1600000.0
9967,68,74,6000.0,2100000.0,64,1200000.0
9968,67,74,3000.0,1500000.0,63,925000.0
9969,55,71,1000.0,404000.0,42,170000.0
9970,62,64,1000.0,475000.0,52,260000.0
9971,73,73,14000.0,4900000.0,77,3300000.0
9972,70,70,22000.0,1600000.0,66,925000.0
9973,72,72,11000.0,6500000.0,77,3400000.0
9974,73,78,10000.0,8400000.0,70,4500000.0
9975,72,73,8000.0,4100000.0,66,3000000.0
9976,57,73,1000.0,501000.0,53,220000.0
9977,69,78,5000.0,2300000.0,65,1400000.0
9978,66,83,5000.0,2900000.0,61,1100000.0
9979,63,63,3000.0,323000.0,55,150000.0
9980,65,65,2000.0,280000.0,70,130000.0
9981,64,67,2000.0,1000000.0,64,575000.0
9982,71,71,8000.0,1800000.0,67,1300000.0
9983,72,72,35000.0,3500000.0,70,2000000.0
9984,68,68,3000.0,1100000.0,62,700000.0
9985,71,73,9000.0,4600000.0,68,2900000.0
9986,71,71,12000.0,2900000.0,65,1300000.0
9987,73,76,32000.0,7000000.0,70,3500000.0
9988,69,70,4000.0,1600000.0,68,1000000.0
9989,62,62,1000.0,324000.0,59,240000.0
9990,75,75,9888.37143663562,4622436.456796832,69,2481203.67102012
9991,72,82,1000.0,10100000.0,68,4400000.0
9992,65,65,2000.0,853000.0,63,550000.0
9993,73,78,20000.0,4622436.456796832,70,4500000.0
9994,68,68,6000.0,4622436.456796832,63,775000.0
9995,61,66,2000.0,4622436.456796832,52,325000.0
9996,74,74,9000.0,5700000.0,73,2800000.0
9997,61,75,6000.0,1400000.0,58,550000.0
9998,55,69,1000.0,4622436.456796832,54,190000.0
9999,67,75,1000.0,2800000.0,67,1100000.0
10000,61,69,1000.0,619000.0,47,375000.0
10001,59,77,9888.37143663562,4622436.456796832,55,2481203.67102012
10002,56,76,4000.0,4622436.456796832,42,200000.0
10003,67,67,2000.0,1400000.0,65,650000.0
10004,67,75,1000.0,1700000.0,58,975000.0
10005,63,63,1000.0,544000.0,61,375000.0
10006,63,74,1000.0,990000.0,57,550000.0
10007,68,71,3000.0,1700000.0,66,925000.0
10008,62,70,1000.0,504000.0,59,325000.0
10009,60,70,1000.0,683000.0,55,350000.0
10010,70,70,10000.0,3000000.0,67,1300000.0
10011,67,75,2000.0,1500000.0,66,850000.0
10012,64,71,3000.0,1200000.0,59,625000.0
10013,60,75,3000.0,947000.0,60,375000.0
10014,70,75,7000.0,3600000.0,57,2000000.0
10015,65,74,4000.0,4622436.456796832,55,725000.0
10016,57,73,1000.0,457000.0,49,220000.0
10017,74,77,22000.0,4622436.456796832,70,5000000.0
10018,75,75,9000.0,5900000.0,77,3900000.0
10019,68,75,2000.0,1600000.0,59,1100000.0
10020,63,73,3000.0,1200000.0,59,525000.0
10021,63,70,1000.0,975000.0,62,500000.0
10022,64,72,3000.0,4622436.456796832,65,650000.0
10023,66,66,4000.0,656000.0,61,525000.0
10024,65,72,1000.0,1000000.0,65,650000.0
10025,66,71,1000.0,1200000.0,65,850000.0
10026,70,76,5000.0,4622436.456796832,67,2100000.0
10027,77,77,49000.0,4622436.456796832,78,4100000.0
10028,71,78,7000.0,6000000.0,70,3400000.0
10029,63,63,1000.0,225000.0,63,180000.0
10030,67,67,1000.0,945000.0,66,700000.0
10031,57,67,1000.0,272000.0,50,160000.0
10032,72,73,7000.0,5600000.0,58,3700000.0
10033,58,67,1000.0,4622436.456796832,48,200000.0
10034,72,72,10000.0,378000.0,74,210000.0
10035,70,70,14000.0,4622436.456796832,65,1900000.0
10036,60,76,1000.0,946000.0,55,425000.0
10037,67,77,4000.0,2400000.0,62,1200000.0
10038,68,73,5000.0,1700000.0,65,1000000.0
10039,69,69,6000.0,1200000.0,67,950000.0
10040,64,84,5000.0,2300000.0,63,850000.0
10041,60,60,2000.0,368000.0,56,210000.0
10042,70,71,18000.0,4200000.0,70,2100000.0
10043,68,68,3000.0,1200000.0,57,875000.0
10044,64,66,4000.0,1200000.0,62,550000.0
10045,64,64,4000.0,1000000.0,59,475000.0
10046,57,67,4000.0,315000.0,52,150000.0
10047,62,66,2000.0,441000.0,65,280000.0
10048,76,76,21000.0,8500000.0,74,5000000.0
10049,71,73,1000.0,5100000.0,72,2200000.0
10050,65,66,2000.0,861000.0,63,650000.0
10051,63,67,2000.0,913000.0,56,500000.0
10052,68,68,2000.0,1100000.0,65,875000.0
10053,65,66,1000.0,1000000.0,63,625000.0
10054,61,72,1000.0,4622436.456796832,48,450000.0
10055,65,69,3000.0,928000.0,60,700000.0
10056,70,75,9000.0,4900000.0,63,2400000.0
10057,55,68,2000.0,356000.0,50,150000.0
10058,55,66,1000.0,254000.0,54,130000.0
10059,65,65,4000.0,700000.0,51,400000.0
10060,73,73,9000.0,6000000.0,71,3800000.0
10061,71,74,14000.0,4600000.0,68,2500000.0
10062,71,74,9000.0,5300000.0,67,2400000.0
10063,61,72,1000.0,616000.0,60,425000.0
10064,61,61,1000.0,250000.0,57,200000.0
10065,71,72,25000.0,5100000.0,64,2700000.0
10066,62,63,1000.0,464000.0,57,350000.0
10067,63,65,1000.0,572000.0,59,375000.0
10068,50,64,1000.0,94000.0,36,50000.0
10069,64,78,1000.0,1800000.0,63,850000.0
10070,61,69,4000.0,788000.0,57,375000.0
10071,65,69,3000.0,1100000.0,58,600000.0
10072,70,74,6000.0,2800000.0,67,1900000.0
10073,67,67,4000.0,368000.0,59,230000.0
10074,70,73,5000.0,2900000.0,64,1800000.0
10075,62,72,1000.0,831000.0,58,475000.0
10076,54,60,1000.0,140000.0,44,90000.0
10077,64,75,2000.0,1100000.0,57,750000.0
10078,64,72,2000.0,1300000.0,61,675000.0
10079,62,64,7000.0,691000.0,56,350000.0
10080,66,70,1000.0,998000.0,54,700000.0
10081,54,68,1000.0,298000.0,53,140000.0
10082,71,71,9888.37143663562,4622436.456796832,66,2481203.67102012
10083,74,74,18000.0,6000000.0,73,4300000.0
10084,64,75,3000.0,1300000.0,60,775000.0
10085,72,77,35000.0,4622436.456796832,72,4100000.0
10086,58,71,1000.0,498000.0,54,240000.0
10087,67,73,1000.0,2500000.0,52,1000000.0
10088,69,70,4000.0,1700000.0,65,950000.0
10089,51,63,1000.0,78000.0,47,50000.0
10090,56,64,1000.0,254000.0,55,130000.0
10091,69,74,19000.0,4622436.456796832,58,1400000.0
10092,65,65,2000.0,744000.0,68,425000.0
10093,68,68,4000.0,1200000.0,60,700000.0
10094,67,72,1000.0,2300000.0,59,1000000.0
10095,71,71,8000.0,3600000.0,62,1900000.0
10096,65,75,4000.0,1300000.0,61,750000.0
10097,73,73,29000.0,7300000.0,65,4300000.0
10098,66,66,2000.0,844000.0,63,675000.0
10099,69,71,4000.0,1600000.0,65,1100000.0
10100,63,72,6000.0,950000.0,58,500000.0
10101,65,75,4000.0,1800000.0,59,775000.0
10102,66,66,2000.0,594000.0,62,475000.0
10103,67,68,5000.0,945000.0,63,600000.0
10104,64,71,6000.0,1000000.0,56,550000.0
10105,66,74,6000.0,2200000.0,58,950000.0
10106,63,64,2000.0,776000.0,59,425000.0
10107,68,74,7000.0,2000000.0,66,1000000.0
10108,65,71,4000.0,1500000.0,63,625000.0
10109,67,67,3000.0,1200000.0,64,825000.0
10110,61,65,1000.0,412000.0,61,270000.0
10111,68,68,3000.0,1200000.0,60,950000.0
10112,71,79,6000.0,4622436.456796832,73,3000000.0
10113,71,78,7000.0,4800000.0,67,2800000.0
10114,69,70,1000.0,2800000.0,63,1200000.0
10115,71,72,8000.0,3900000.0,64,2900000.0
10116,67,72,3000.0,1400000.0,57,850000.0
10117,62,67,1000.0,431000.0,56,325000.0
10118,65,66,4000.0,1200000.0,62,650000.0
10119,66,71,2000.0,1100000.0,67,850000.0
10120,75,75,9888.37143663562,4622436.456796832,69,2481203.67102012
10121,63,72,1000.0,978000.0,55,425000.0
10122,61,65,1000.0,399000.0,63,280000.0
10123,64,73,2000.0,1100000.0,55,600000.0
10124,66,66,2000.0,625000.0,56,500000.0
10125,69,74,9000.0,1800000.0,59,1200000.0
10126,66,69,1000.0,894000.0,61,675000.0
10127,69,69,3000.0,960000.0,62,600000.0
10128,75,75,7000.0,3300000.0,72,2400000.0
10129,65,80,1000.0,3300000.0,57,1200000.0
10130,52,60,1000.0,137000.0,56,70000.0
10131,59,65,1000.0,261000.0,58,180000.0
10132,63,63,1000.0,338000.0,55,250000.0
10133,61,70,6000.0,630000.0,57,300000.0
10134,69,69,6000.0,1400000.0,69,750000.0
10135,66,74,11000.0,4622436.456796832,61,700000.0
10136,70,72,5000.0,3000000.0,59,1800000.0
10137,66,71,2000.0,1300000.0,65,850000.0
10138,56,72,2000.0,4622436.456796832,50,200000.0
10139,68,68,2000.0,1400000.0,66,875000.0
10140,57,78,1000.0,570000.0,56,190000.0
10141,66,67,6000.0,1400000.0,62,775000.0
10142,66,66,1000.0,263000.0,62,150000.0
10143,63,77,1000.0,1800000.0,66,650000.0
10144,58,78,1000.0,528000.0,52,220000.0
10145,56,65,1000.0,216000.0,50,120000.0
10146,60,64,1000.0,479000.0,52,270000.0
10147,72,72,12000.0,6500000.0,65,3300000.0
10148,61,73,3000.0,4622436.456796832,61,400000.0
10149,72,73,13000.0,7000000.0,72,3800000.0
10150,65,76,1000.0,2200000.0,61,900000.0
10151,66,70,2000.0,998000.0,63,700000.0
10152,55,76,1000.0,360000.0,40,160000.0
10153,62,65,2000.0,684000.0,60,375000.0
10154,58,67,2000.0,340000.0,53,200000.0
10155,58,59,1000.0,159000.0,57,120000.0
10156,62,70,7000.0,945000.0,56,450000.0
10157,63,68,2000.0,669000.0,55,425000.0
10158,64,68,4000.0,913000.0,56,500000.0
10159,64,68,1000.0,877000.0,59,575000.0
10160,74,75,9888.37143663562,4622436.456796832,64,2481203.67102012
10161,54,71,1000.0,283000.0,47,130000.0
10162,66,66,4000.0,719000.0,64,575000.0
10163,66,66,3000.0,689000.0,64,475000.0
10164,67,68,3000.0,997000.0,60,725000.0
10165,55,65,1000.0,160000.0,54,110000.0
10166,68,76,11000.0,4622436.456796832,62,1300000.0
10167,64,72,3000.0,1100000.0,60,675000.0
10168,66,71,2000.0,1000000.0,60,725000.0
10169,62,73,1000.0,850000.0,55,500000.0
10170,64,71,1000.0,906000.0,64,625000.0
10171,63,71,1000.0,689000.0,59,475000.0
10172,66,68,2000.0,1000000.0,63,550000.0
10173,66,67,2000.0,762000.0,64,575000.0
10174,54,71,1000.0,309000.0,53,130000.0
10175,54,64,1000.0,176000.0,40,90000.0
10176,71,71,11000.0,4900000.0,73,2400000.0
10177,64,69,2000.0,913000.0,48,500000.0
10178,67,72,3000.0,1200000.0,63,875000.0
10179,72,83,12000.0,9000000.0,56,4700000.0
10180,59,65,1000.0,248000.0,49,160000.0
10181,62,75,4000.0,1300000.0,55,575000.0
10182,62,72,1000.0,765000.0,63,425000.0
10183,66,66,3000.0,1000000.0,65,675000.0
10184,67,67,2000.0,810000.0,65,600000.0
10185,66,69,3000.0,866000.0,56,550000.0
10186,72,73,8000.0,4700000.0,68,2800000.0
10187,69,75,7000.0,2700000.0,60,1200000.0
10188,69,69,8000.0,1500000.0,65,1000000.0
10189,68,80,5000.0,2600000.0,59,1600000.0
10190,70,77,6000.0,4900000.0,66,2100000.0
10191,65,77,5000.0,1800000.0,60,950000.0
10192,61,61,1000.0,338000.0,53,270000.0
10193,65,83,8000.0,2700000.0,55,1100000.0
10194,66,66,3000.0,1100000.0,69,625000.0
10195,68,68,3000.0,1100000.0,65,650000.0
10196,59,77,1000.0,563000.0,43,300000.0
10197,69,71,5000.0,1800000.0,61,850000.0
10198,68,77,8000.0,2200000.0,63,1100000.0
10199,68,68,3000.0,608000.0,52,450000.0
10200,65,70,1000.0,958000.0,51,525000.0
10201,64,70,1000.0,919000.0,54,525000.0
10202,70,70,12000.0,3000000.0,66,1800000.0
10203,59,75,1000.0,623000.0,53,300000.0
10204,64,80,3000.0,2500000.0,61,975000.0
10205,70,73,4000.0,3400000.0,69,1800000.0
10206,61,68,2000.0,442000.0,56,260000.0
10207,67,67,3000.0,719000.0,59,575000.0
10208,73,73,24000.0,4800000.0,71,3900000.0
10209,56,65,1000.0,234000.0,43,120000.0
10210,61,64,2000.0,601000.0,57,270000.0
10211,60,60,1000.0,163000.0,67,130000.0
10212,66,66,3000.0,919000.0,59,525000.0
10213,70,76,5000.0,4622436.456796832,67,2400000.0
10214,67,68,3000.0,1000000.0,66,725000.0
10215,57,61,1000.0,179000.0,42,110000.0
10216,67,67,2000.0,800000.0,69,500000.0
10217,67,70,5000.0,1500000.0,61,800000.0
10218,63,75,1000.0,1200000.0,59,650000.0
10219,69,69,18000.0,1800000.0,66,975000.0
10220,61,75,1000.0,1100000.0,57,525000.0
10221,67,67,3000.0,450000.0,65,290000.0
10222,66,66,2000.0,911000.0,55,675000.0
10223,73,73,13000.0,6100000.0,77,3200000.0
10224,53,63,1000.0,109000.0,56,70000.0
10225,68,69,4000.0,1400000.0,65,850000.0
10226,65,65,5000.0,536000.0,63,325000.0
10227,67,75,6000.0,2000000.0,56,850000.0
10228,66,72,2000.0,1200000.0,55,750000.0
10229,67,68,16000.0,1800000.0,59,900000.0
10230,67,67,10000.0,810000.0,65,450000.0
10231,65,74,8000.0,1600000.0,58,850000.0
10232,67,67,6000.0,1000000.0,70,675000.0
10233,65,65,2000.0,488000.0,67,375000.0
10234,72,74,10000.0,4622436.456796832,68,2500000.0
10235,64,77,5000.0,1800000.0,58,775000.0
10236,73,73,39000.0,6800000.0,74,3600000.0
10237,66,75,6000.0,1700000.0,55,875000.0
10238,52,60,1000.0,102000.0,51,70000.0
10239,62,69,1000.0,544000.0,54,375000.0
10240,68,68,7000.0,1800000.0,63,950000.0
10241,61,77,2000.0,1100000.0,55,475000.0
10242,64,83,6000.0,2000000.0,60,800000.0
10243,59,63,1000.0,186000.0,54,140000.0
10244,58,58,1000.0,26000.0,52,20000.0
10245,56,65,2000.0,329000.0,53,140000.0
10246,70,76,6000.0,3000000.0,59,1800000.0
10247,63,70,3000.0,1100000.0,57,450000.0
10248,75,75,14000.0,1500000.0,70,900000.0
10249,60,78,2000.0,1000000.0,46,450000.0
10250,64,69,3000.0,788000.0,57,500000.0
10251,50,65,1000.0,131000.0,33,50000.0
10252,70,70,11000.0,2500000.0,73,1300000.0
10253,60,66,2000.0,462000.0,52,280000.0
10254,74,74,3000.0,6100000.0,70,4400000.0
10255,57,71,1000.0,436000.0,51,210000.0
10256,68,80,9000.0,3300000.0,60,1600000.0
10257,67,67,2000.0,930000.0,62,600000.0
10258,61,73,1000.0,653000.0,51,450000.0
10259,67,67,9000.0,680000.0,65,425000.0
10260,74,74,9888.37143663562,4622436.456796832,73,2481203.67102012
10261,60,65,1000.0,351000.0,53,230000.0
10262,68,73,3000.0,1800000.0,69,1000000.0
10263,62,79,3000.0,1400000.0,58,600000.0
10264,64,64,6000.0,619000.0,57,375000.0
10265,72,72,7000.0,2200000.0,73,1800000.0
10266,71,71,13000.0,3200000.0,72,2100000.0
10267,74,74,13000.0,5400000.0,70,2800000.0
10268,65,67,2000.0,1000000.0,66,650000.0
10269,66,66,1000.0,659000.0,64,425000.0
10270,69,79,4000.0,2800000.0,62,1600000.0
10271,62,62,2000.0,525000.0,59,300000.0
10272,59,69,1000.0,388000.0,47,250000.0
10273,68,73,4000.0,4622436.456796832,68,875000.0
10274,65,65,3000.0,1000000.0,68,575000.0
10275,63,63,3000.0,516000.0,61,240000.0
10276,66,66,2000.0,813000.0,68,650000.0
10277,61,67,2000.0,413000.0,54,250000.0
10278,55,69,1000.0,356000.0,43,190000.0
10279,55,73,1000.0,380000.0,49,160000.0
10280,67,67,6000.0,1000000.0,68,800000.0
10281,57,62,1000.0,186000.0,56,140000.0
10282,61,68,1000.0,507000.0,47,260000.0
10283,64,64,4000.0,903000.0,58,475000.0
10284,72,72,13000.0,5000000.0,68,2500000.0
10285,73,73,15000.0,3800000.0,66,2500000.0
10286,59,78,1000.0,723000.0,54,325000.0
10287,71,71,24000.0,3000000.0,68,1600000.0
10288,68,73,5000.0,1900000.0,65,1200000.0
10289,66,81,1000.0,3400000.0,67,1200000.0
10290,65,72,3000.0,1300000.0,65,775000.0
10291,69,69,2000.0,840000.0,67,525000.0
10292,56,71,1000.0,428000.0,52,180000.0
10293,55,68,1000.0,298000.0,49,140000.0
10294,70,72,8000.0,3000000.0,66,1800000.0
10295,60,65,2000.0,355000.0,60,200000.0
10296,61,65,9888.37143663562,4622436.456796832,58,2481203.67102012
10297,73,74,19000.0,6500000.0,70,3600000.0
10298,75,75,24000.0,3800000.0,71,2000000.0
10299,66,67,2000.0,1400000.0,60,775000.0
10300,62,73,3000.0,833000.0,66,450000.0
10301,64,64,3000.0,333000.0,59,190000.0
10302,74,74,21000.0,7200000.0,72,4400000.0
10303,68,69,7000.0,2000000.0,69,1100000.0
